Id,EssaySet,Score1,Score2,EssayText
14408,6,0,0,One is called the cilia. Cilia are little hair like structures that help the cell or organsim move and protect it. And another is a gel like substance that is sticky and slimmy it is what the snails use so they can move it is a thick layer off slim that helps move and protect it.
14409,6,0,0,Though a small opening that only aloows certain thing to come in. The fact there is no cell wall. Pushing and using enegry to get though the cell membrane.
14410,6,0,0,rnamrnadna
14411,6,0,0,1. rRNA recieves messages from mRNA.2.mRNA is the messenger RNA its sends messages it is also involved in protein synthesis3. tRNA transverse the RNA
14413,6,0,1,Osmosis is where water comes in and this process has to keep cells for becoming too engorged. Diffusion- where molecules move through the cell membrane. Facilitated diffusion- that is where molecules cannot get through and need help to do so.
14414,6,0,0,"osmosis, passive transports, and active transports"
14415,6,0,0,Reproduction of the cell.
14418,6,0,0,flagellummitochondria
14419,6,0,0,They go to where their function is needed. They go along where the substances are supposed to be. They get carried out of the area into a new one.
14420,6,1,0,1. A permeable membrane chooses what objects enter and leave the cell.2. Active transport helps larger objects pass through this permeable membrane.3. Passive transport also helps other objects move from inside the cell or out.
14421,6,0,1,osmosis is when water is used to move around the cell membrane.
14423,6,0,0,anaphaseprophasetelophase
14424,6,0,0,One process is the cell wall because that is the outer covering of the cell so it doesn't let anything out of it.  The second process is the ribosomes because it cannot go past the cell membrane.  The third process is cell membrane itself because it also protects everything and doesn't let anything past the it so it don't touch the cell wall.
14425,6,0,0,"Anaphase, metaphase, telaphase"
14426,6,3,3,Active transport- uses energy to move subatances across the membranePassive transport- does not use energy to move substances across the membraneOsmosis- the diffusion of water across the membrane
14427,6,0,0,Three processes used by cells to control substance movement are:Nucleus- tells the cell what to do.Ribosomes- transports proteins across the cell.Endoplasmic reticulum- carries ribosomes through the cell.
14428,6,0,0,"There is active transport, passisve  transport, and diffusion."
14429,6,0,0,"MEOSIS,MIEOSIS,MUTATION"
14430,6,0,0,"THEY USE PLASMA, RIBOSOMES, AND MITOCHONDREA"
14431,6,0,0,"active transport, passive transport, and osmosis"
14432,6,0,0,"The three processes are,they use the nucleus,cell plasmid,and the cell membrane to control substances."
14433,6,0,0,The membrane is selectively permeable.  It only allows things through that it recognizes.  Some things have special entrances to the cell.
14434,6,0,0,TRANSCRIPTION
14435,6,0,0,"Cells use vesicles, transport chains, and protiens to control the movement of subsatnces across the cell membrane. Vesicles eat and digest unwanted or wasted substances. When the vesicle dies, so does the cell.Transport chains carry many things across the cell. This way, equilibrium is reached, RNA can leave the cell, and many other things can occur to keep the cell going.Protions act as gates for subatances entering and leaving the cell. They open and have the particles attatch to them. They then close and open up on the opposite side. This way, things that should not go into the cell are not let in or out."
14436,6,1,1,Osmosis is when water comes through the cell membrane.  Other times the cell opens its membrane and allows a substance to enter.  The last type is when a substance exits the membrane may open up to allow the object out.
14437,6,0,0,"Three processes cells use to control the movement of substances across the cell membrane are: Using lipids to pass on materials, meiosis, and mitosis."
14440,6,0,0,photosynthesis- creattion of food for cell imersion- material going inexpulsion- material going out
14441,6,0,0,The plasma membrane will only let certain things in and out of the cell through
14442,6,3,2,"1. Passive Diffusion: The passing of substances through the cell membrane, taking no energy on the cell's part.2. Facilitated Diffusion: The passing of substances through the cell membrane that requires energy, working against the gradient.3. Osmosis: Diffusion involving water."
14443,6,0,0,"Three movements are flushing out, bursting vacoules, and breakdown of the cell."
14444,6,3,2,"Three processes used by cells to control the movement of substances across the cell membrane are diffusion, osmosis, and endocytosis. Diffusion is the movement of molecules across the cell membrane from an area of high concentration to an area of low concentration. The goal of diffusion is to maintain an equilibrium, and have everything balanced. Osmosis is the diffusion of water across a selectively permeable membrane. Both osmosis and diffusion are forms of passive transport. Passive transport requires no energy from the cell to move substances across its membrane. However, endocytosis is a form of active transport. Endocytosis is the process of moving larger molecules, such a food into the cell. This takes more energy from the cell, and may use enzymes to quicken the process."
14445,6,0,0,transportation
14446,6,0,0,"Cellular division, Cellular respiration, Cellular reproduction."
14447,6,0,0,One process is the mitocondria which  starts the movement of the cell across the membrane. Another process is the Rough ER which keeps the cell moving across the membrane. The last process is the Nucleus while is the distination of the moving cell.
14449,6,0,0,Difisuionossmossis
14450,6,0,0,"respiration, growth, division"
14451,6,0,0,transricptiontranslation
14452,6,0,0,IT IS BECAUSE IT CONTROL THE BODY TYPE OF MANY SHAPES AND FORMS OF OTHER MEMEBRANE SO THATS WHY IS CONTROLS THE LAST ONE IN ORDER TO DO THE BEST THAT IS CAN IN ORDER TO MAKE IT DIFFRENT FROM THE BEST WAY YOU CAN PUT TI INTO WORLDS TO BECOME BETTER IN SO MANY WAYS TO BE THER TO BECOME THE BEST IN ORDER TO PROTECT THE ENVIORMENT
14453,6,0,0,Transcription-is when the mRNA turns into amino acids.Transfer-is when the DNA is transfered into mRNA. Translation- is when the mRNA moves towards the middle of the cell and gets ready for the t-cell to turn it into amino acids.
14454,6,0,0,1. active transport2. passive transport3. ficiliated difusion
14456,6,0,0,Facilitated DiffusionActive TransportPassive Transport
14457,6,0,0,osmosis-uses water to move substances from high to lowdiifusion-
14458,6,1,1,"Diffusion, which is the movement of particles from an area of higher conentration to an area of lower concentration."
14459,6,0,0,meiosismeitosiscell division
14460,6,0,0,1) nuclear pores move things in and out of the nuclues2) the cell membrane allows substances to m ove in and out of the cell while protecting it from some substances3) Cytoplasm holds everythiing in place in a cell
14461,6,0,0,Flagellum is a tail like structure that helps the cells move. Sprilla are tail like structures all over that help it move more quickly. Coci is a movement that the cell uses to move all around.
14462,6,0,0,the cells nucules controlls the whole cell and every thing in it.
14463,6,0,0,The cells help get rid of substances.                                            They help the body functions.
14465,6,0,0,The things that are not needed in a cell are removed by the endoplasmic rectilium. Messenger RNA carries things through the cell.
14467,6,0,0,the cell wall keeps unwanted things from coming in and across the cell membrane.
14469,6,0,0,"cells use cilia, fagella, and sutopods to move things across the membrane"
14471,6,0,0,OSMOIS DIFFUSIONDIFFISION
14473,6,3,3,active transport- active transport is when a cell uses energy to transport substances across the cell membranepassive transport- passive transport is when a cell transports materials across the cell membrane without the use of energyosmosis- osmosis is the transport of substances through the semi-permeable membrane (water)
14476,6,0,0,"Three prcesses used by cells to control the movement of substances across the cell membrane are: defication, ribosomes, and cell pores."
14478,6,0,0,1.Cell Membrane-the outer oart of the organism.2.Cell wall-protects the organism and anthitng entering and leaving.3.Nucleus-helps the organisms function.
14479,6,1,1,Diffusion controls whether certain substances move across the cell membrane.Osmosis is the movement of water across the cell membrane.
14480,6,0,0,Replication-reproduction of the cellsmRNA-  it take the dna to replicate itGenetics- it makes up what we are
14481,6,1,1,osmosis- is the movement of water through the cell membrane. diffusion- is the movent of any substance through the cell membrane.flegella- the flegella are arms that help the cell move and let substances travel through the cell membrane.
14485,6,3,3,"One process used by cells is endocytosis.  In endocytosis, the cell engulfs a particle or another organism by completely surrounding it and turning the space with the particle into a vesicle.  This vesicle can now travel into the cell.  Also exocytosis is used by cells to get certain materials to leave the cell.  A vesicle is created around the particle which is then transferred outside of the cell membrane.  Another process used by cells is diffusion through protein channels.  The directs for a protein channel to be opened up in the cell membrane, and diffusion then takes its natural course of moving from an area of high concentration to an area of low concentration until equillibrium is reached."
14486,6,0,0,The cell wall desides what comes in and out of the cell throught its small holes that help make up the cell wall.The holes in the wall help suck in the nutrients that the cell needs.the holes also help remove waste from the cell membrane.
14487,6,0,0,"Cells use processes to control the movement of substances across the cell membrane, these processes are respiration, cell division, and also reproduction."
14489,6,0,0,Cells can control which amino acid strains pass through the membrane as directed by the nucleus of that cell.
14490,6,1,1,Osmosis- is the movement of water between the cell membranesDiffusion-movement of other materials through the cell membrane
14491,6,0,0,"difffusion, osmosis, and protein carriers"
14493,6,0,0,translocation. protein
14495,6,0,0,"Three processes used by cells to control the movement across a cell membrane are osmosis, diffusion, and active transport."
14496,6,0,0,CARRY INFORMATION PROVIDE NUTRIENTS
14497,6,2,2,"Cells use active transport to get anything that is bigger than a protein through the membrane. This requires energy. Cells also use diffusion to get most liquids across the membrane. The last process that cells use is called osmosis, and that is used to get water across the membrane. Neither the diffusion nor the osmosis require and energy."
14500,6,0,0,cells use diffusion to move subtstances across the membrane and obtain equilibrium.
14501,6,2,2,"A cell uses diffusion, osmosis, and transportation. In diffusion, substances are able to travel across a semi permiable membrane. Osmosis mainly uses water to move across a cell membrane. There are two types of transport: active and passive. Active transport uses energy from the cell to move over the cell membrane while passive transport uses heat."
14502,6,1,1,Cells use diffition the a transport that does not use energy.  Cells use passisve transport where a sudstance comes into a cell.  Cells use active transport which a cell uses energy to grab a substance.
14504,6,0,0,Interphase: Substances enterMetaphase: Nutrients are collectedAnaphase: Unneccessary substances leave
14505,6,0,0,"nuecleus, enzymes, Jesus"
14506,6,0,0,"One of the three processes would be the cell wall, because it keeps things from entering and exiting the cell."
14507,6,0,0,1. Osmosis2. Diffusion3. Respiration
14508,6,0,0,-Its nucleus sends out information to the cell membrane so it can preform functions.-Uses mitochondrion to give the cell membrane commands.- Uses proteins
14509,6,2,2,Processe One: Processe one is active transport; this requires energy.Processe Two: Processe two is passive transport; this does not require energy.Processe Three: Processe three is no movement.
14510,6,0,0,cells transport energy across the membrane.
14511,6,0,0,"One process is osmosis. Another is diffusion. The last is transfusion,"
14512,6,2,2,"Osmosis: Osmosis is  a type passive transport across a barrier, such as a cell membrane.  This type of transport does not require any energy.Phagocytosis: Phagocytosis is a process by which a cell surrounds a material and brings it into the cell.  This process is a type of endocytosis and this process requires energy. Endocytosis: In this process, a cell brings in molecules or substances, which requres energy.  This is a typw of active transport."
14513,6,0,0,by carring them
14514,6,0,0,"diffusion, crossing over, active diffusion"
14515,6,0,0,"PHOTOSENTHISIS,"
14516,6,0,0,Transportation they move all around the placeThey soak up nutrientsThey have have ribomsomes They collect enyzymes
14517,6,1,0,Osmosis transports by waterFilicated diffusion from lower to higher using proteinDiffusion from high to low
14518,6,0,0,"The processes cells use is translation, transcription, and diffusion. The cell can enter the cell through diffusion. In translation, the cell changes it's enzymes and with transcription the cell moves it's strands of dna."
14519,6,0,0,exocytosis-movement of substances out of a cellendocytosis-movement of substances into a cellsolute pump-moving substances in and out of cell
14522,6,1,0,The cell membrane is selective on what it lets pass through it.  It only lets certain things that will help the cell pass through its barrier.
14523,6,0,0,osmosisdiffusion
14525,6,0,0,"The three processes are replication, transcription, and translation."
14526,6,1,1,endocrytosis- chooses what goes inexocytosis- choose what goes outselective permeabilty- chooses what goes in and out of the cell
14527,6,0,0,They use the cell mebrain to move from place to placethey can use the flow of water
14528,6,0,0,The cells use Cell Defussion
14529,6,0,0,The cell membrane creates a barrier for all things entering or exiting the cell. The golgi body works as a pack mule to move proteins throughout the cell. The cilia or flagella are finger-like structures used to move objects.
14530,6,0,0,how much water gets in the cell.it let's oxygen in
14531,6,0,0,"it helps the cells move, it also helps take out bad baccterrai"
14532,6,0,0,Three processes used by cells to control the movement of substances across the cell membrane are trna nuclie and mrna.
14534,6,1,1,-selective penetration; where a cell decides which substances can enter and which can not (?)-cilia; hair-like structures that move the cell (?)-flagellum; also hair-like structures that move the cell (?)
14535,6,2,2,"Osmosis is one way cells move water across its membrane. Osmosis is the diffusion of water. Diffusion is when molecules move from a high concentration to a low concentration across the cell membrane. Another way is by facilitated diffusion. Facilitated diffusion is when the molecules move from a low concentration to a high concentration, against the concentration gradient. This type of diffusion requires ATP. A third way molecules cross the cell membrane is by exocytosis. Exocytosis is when a cell releases waste out of the cell. This process occurs by diffusion."
14536,6,2,2,"1. ACTIVE transport- moveing substances acroos the membrain that requiers energy 2. passive transport- moves matereals acrose the membrain, requiers no energy"
14538,6,1,1,One prosses of moving substances across a cell is Osmosis. This is when water masses through the cell membrane.
14540,6,0,0,-mRNA carries out messages throughout the cell-tRNA transfers energies throughout the cell-rRNA reproduces
14541,6,0,0,one part opens and kinda suck it in and another part filters to keep the bad thing out and then the first part which is the cell membrane closes back up.
14542,6,0,0,The holes in a cell membrane let proteins and other good or bad things that cells need into and out of the cell by opening and closing.The nucleous tells the cell membrane when and when not to open its holes up to let things in and out.
14543,6,0,0,cells change prokaryotesprotects nucleuscirculates other cells
14544,6,0,0,"Three processes used by cells to control the movement of substances across the cell membrane is type of phase their on, the protein that tells when to replicate."
14545,6,1,1,"One process that a cell uses to control the movement of substances across the cell membrane is the surface area. If the surface area is too large, the cell won't let any more substances move throughout the cell membrane. Another way is facilitated diffusion. This controls the amount of substances that are allowed to enter the cell."
14547,6,0,0,"There is Active transport, Passive transport, and something else."
14548,6,1,1,"The cell can use passive transport, which allows things to freely move in and out of the cell given the concentration of the matter. Active transport uses energy from the cell to move materials against the gradient. One form of this moves materials out, called endosymbiosis. Another form moves them inside the cell, called exosymbiosis."
14549,6,0,0,"reproduction, cellular communication, cellular reproduction"
14551,6,0,0,One processe is called cell divison
14552,6,0,0,"REPRODUCING, GROWNING, AND LIVING SPACE"
14553,6,0,0,THEY MOVE THROUGH THE CELL SYSTEM.THEY MAKE SURE THAT THE CELLS ARE NOT INFECTED WITH DISEASES.THEY REPRODUCE AND MAKE NEW CELLS FOR THE CELL MEMBRANE
14555,6,0,0,1.proteins2.dna3.rna
14556,6,0,0,1 copy2 reproduce3 do it over again
14557,6,0,0,1.) Exocytosis: A process by which materials are moved out of a cell.2.) Endocytosis: A process by which materials are moved into a cell.3.) Solute pump: Where materials are moved into or out of a cell by a two way pump that runs off of an enzyme. It is a passive transport and an example is a sodium-potassium pump.
14558,6,0,0,"Three processes used by cells to control the movement of substances across the cell membrane are reproduction, producing more organisms, movement, moving from place to place, and photosynthesis, if the organism is photosynthetic to make food."
14559,6,0,0,Diffusion and osmosis are two types of movement of substances across a cell membrane. diffusion is used to diffuse outwards. osmosis is used to slide over the membrane.
14560,6,0,0,The cell
14561,6,3,3,1.Diffusion- when cells go from a more concentrated area to a less concentrated area.2. Facilitated Diffusion- when molecules can't move through the lipid bilayer and move through the protein channel instead3. Osmosis- the diffusion of water through a selectively permeable membrane
14562,6,0,0,The nuclius is the brain of the cell that controls everything.  The vacuol takes all unessisary wast and bacteria out of the cell. The mitocondrian surve to maximize cellular reperation by increasing cellular communication.
14563,6,0,0,metosis interphase and prophase
14564,6,2,3,Passive transport allows water to enter without much energy being used from the cell. Active transport is the use of energy to move a protien across the cell membrain. Carrier protiens use a certin type of chemical make up to control what goes into a cell. A Transport protien allows molcules of a certin size to pass through the membrain.
14566,6,1,1,1. Phagocytosis- It traps certain materials and allows them to enter the cell2. Exocytosis- Pushes certain materials out of the cell.3. Entrocytosis- Allows certain things into the cell.
14567,6,0,0,MITOSIS  REPRODUDTION  EVULUION
14568,6,2,2,1. Active Transport: Used to move substances by way of transport protien against the concentration gradient. Energy Required.2. Passive Transport: Used to move substances through the membrane without using energy.3. Osmosis: Moving water across the membrane by way of carrier protiens.
14569,6,0,0,"protiens, lipids, and amino acids"
14570,6,0,0,"disruptive, stabilizing, and molting"
14572,6,0,0,endocytosis-moving materials into the cell.excocytosis-moving material out of the cell.sodium/potassium pump
14573,6,0,0,one would be by using the flagelum beause it helps to give movement
14574,6,0,0,"One would be the cell wall, Another would be the nucleus membrain, and the last one would be the nucleus."
14576,6,0,0,"the ER,  the nucleus, and the cytoplasm."
14578,6,0,0,one thing they do is keep certain things that the cell wants in or out. This is done by a gate like strycture on the surface od the membrane. this mainly allows almost all things to get in and certain things to get out.
14579,6,0,0,"The three process used by cells to control the movement of substances across the cell membrane are glycolysis, osmosis, and diffusion.  Glycolysis is anaerobic, meaning that it does not require oxygen.  Osmosis is the taking in and removing wastes or materials from the cell.  Diffusion is the movement of water across a cell- may have to deal with a hypertonic or hypotonic solution."
14580,6,0,0,"active transport, passive transport, and"
14581,6,3,3,"Cells use passive transport to help substances move across the cell membrane. The substances are going through diffusion and following their concentration gradient.Cells use active transport, also. During active transport, energy input is needed from ATP to move a substance against its concentration gradient.Cells use endocytosis and exocytosis to move things into and out of the cell. In exocytosis, vesicles fuse with the cell membrane and release their contents outside of the cell. In endocytosis, the cytoplasm moves inward and forms a vesicle around the incoming material."
14582,6,0,0,"Firstly, there are only so many entrances through the cell membrane that food or other things can enter through. Secondly, if the cell get to much food or other things inside of it, it will close these holes. Thirdly, there are organisms inside and outside the cell that control the flow of food"
14584,6,0,0,muscle brain and heart
14585,6,0,0,respirationreproductiondnarna
14586,6,0,0,Passive transport is to help the cells to move throughout the cells. Active transport is the transport that is always active and moving. Sugars are one of the transports to.
14587,6,0,0,1. Cells use cilla.2. Cells use a flagellum3. Cells move in the bloostream
14588,6,2,3,Endocytosis: the cell uses energy to envelop an outside object into the cellExocytosis: the cell uses energy to envolop an inside object in order to get it out of the cellOsmosis: Water goes through the cell membrane without using energy
14589,6,0,0,"Plasma Membrane: Jelly-like fluid that keeps the parts of the cell in place.Cell Wall: Holds all these parts in the cell, and protects the parts inside such as the nucleus. Keeps foreign organisms out of the cell."
14590,6,0,0,They move around the cells membrane and comunicate by signaling each other and also by comunicating with one another in oter ways they all have a funtion or job to do when in the cell membrane.
14591,6,0,0,"Three processes used by cells to control the movement are the cell membrane, the cell wall, and the cell nucleous."
14592,6,0,0,SEPARATE  PASSAGESCERTAIN JOBS
14593,6,1,1,"active transport,which is where energy is envovled.there is cellular respiration,which is the oxygen flow."
14594,6,0,0,transpotation divises
14595,6,0,0,cells carry them to the places they need to beas the cell goes across the membrane as the substance is being used. the substance would be used up again after the first time.
14597,6,0,0,The golgi apparatus acts as a transportation system of protiens in a cell by importing and exporting the proteins. The ribosomes are protein builders in the cell and the endoplasmic reticulum controls what proteins the cell keeps.
14598,6,1,1,Endocytosis- Into cell. Exocytosis- Out of cell.Osomosis- Diffusion of water out of the permeable membrane.
14600,6,0,0,One process is that the cells use their functions to move substances. Two is that differnet organelles help the cells move the substances. And the third is that the cells guide the substances to their destination.
14601,6,0,0,movement
14602,6,0,0,mitosis
14603,6,0,0,control the membrane control its movements
14604,6,0,0,The cell membrane determines what go into the cell and what leaves the cell.
14605,6,0,0,They carry itwiggle it accrostglide it
14606,6,0,0,The carbon chains on the end of proteins on the outside of the membrane filters what goes in and out of the cell. Proteins on the inside of the membrane block out some of the things that may find a way through transprort proteins. Finaly there are proteins on the inside of the cell which can stop anything from getting into the cell.
14607,6,0,0,the cell has a seletively permeable membrane and uses osmosis and reverse osmosis to move material across the cell membrane.
14608,6,0,0,The process is called Energy Transport Chain.
14610,6,3,3,Osmosis can be used to diffuse water accross a membrane.An active transport can be used to move objects against the consentration gradient. Protiens imbeded in the membrane are used to do this. It takes more energy than a passive transport.A passive transport uses a consentration gradient to move substances accross the membrane. A passive transport uses little or no energy.
14611,6,0,0,One process that the cell uses to control movment of substances across the cell membrane is by osmosis. Another procces is faciliated diffusion. The last process of movement of substances across the cell membrane is diffusion.
14612,6,0,0,The cell has a cell wall the controls what comes in and what comes out of the cell. there are holes on the cell wall that only certain things that the cell needs and wants to get rid of.
14613,6,0,1,The permiable membrane only takes in food and energy that is need. It also discards the already used substances in the cell. It also regulates osmosis.
14614,6,0,0,"cell wall: it can allow things to enter or leave , so it can control how the movement across the cell membrane.cells move causing the movement also to be determinedhow healthy the cell is."
14615,6,2,1,The lipid bylear acts as a wall to block out unwanted particles and if it wants something to leave or enter it will make things like pockets and allow the particles to enter the pocket and it will close itself and allow the particle to leave. The cell also uses osmosis to allow the water to go through the cell.
14616,6,0,0,anaphase-interphase-metaphase-
14617,6,1,1,Dynamic equilibrium: the cell membrane keeps the same amout of substances in a cell as there is out.Diffusion: the movement of water across the cell membrane.Semipermeable membrane: allows some substanes to enter and others to not enter the cell.
14619,6,0,0,DifferentiationExocysosis
14620,6,0,0,"filtering, what enters and leaves the membrane, and protection"
14621,6,0,0,"meiosis, mitosis, lysosome,they all control what is going on inside of a cell"
14623,6,0,0,"They use nuclear envelope which is the processing center of the cell. Ribosomes, which are around cell membrane and Chromosomes that are around the cell membrane too."
14624,6,0,0,"Meosis, Metaphase, and RNA."
14625,6,0,0,Three processes used by cells to control the movement of substances across the cell membrane are mitosis and meiosis.
14627,6,0,0,"1. Waste removal: Waste is removed from the cell.2. Reproduction: If the cell gets to many materials, it gets to big to function properly, so it splits into two living organisms.3. Sponge-like surface: Selectively lets things in and out of the cell."
14628,6,0,0,"The cell membrame, the nucleus, and the cell wall. The cell membrame lets it pass through. The nuclues controls all of the actions. The cell wall holds up a plant."
14629,6,0,0,the peocess is the reputation
14630,6,0,0,"They are mitosis, meosis, and the other one i dont know."
14631,6,0,0,Make it easier for them to move
14632,6,0,0,"The processes used by cells to control the movement of a substances across the cell membrane is movement,respiration,reproduction."
14633,6,3,3,"Three processes used by cells to control the movement of substances across the cell membrane are sodium-potassium pumps, endocytosis, and exocytosis. Sodium-potassium pumps remove three sodium ions and recieve two potassium ions through a passageway in the membrane. Endocytosis is a process in which a group of phospholipids surrounds a substance outside of the cell in a circle and carries it in to the cell. Exocytosis is the same process as endocytosis except that the substances are removed from the cell instead."
14634,6,0,0,One process used by cells to control the movement of a substance is that the nucleous. An other way the cell controls movement is when the ribosomes carry information from one  thing in a cell to another. Lastly is when the RNA and DNA make up sequences telling what should happen in  the movement of the cell.
14636,6,0,0,"substance,structure, liquid"
14640,6,0,0,Cell wall blocks particles.Cell membrance controls the what goes in and what comes out.Cytoplasm helps decide.
14641,6,0,0,EndocytosisExocytosisDiffusion
14642,6,0,0,respration it helps it to move more and faster.
14643,6,0,0,"ENERGY,"
14644,6,0,0,Cells controll the movement of substances across the cell by reducing what they allow out of the cell.
14645,6,0,0,Cell membrane controls what enters and leaves the cellribosomes make protein and send it where it needs to go the lysosomes control the waste of the cell and dispose of it
14646,6,0,0,with the tail at the end of the cell. The cell walls. The celll membrain to tell it what to do.
14648,6,0,0,"Diffusion, selective permiabilty, and osmosis"
14649,6,0,0,They have a cell wall which protects anything from getting in and anything going out.  They have organelles to break down proteins and get the waste out of cells.  Cells also have mitochondria that increase its surface area to add more respiration to the cell.
14650,6,0,0,Flagella- flagella are long  whip-like structures that help them move across an area.Cilia- cilia are hair-like structures that allow the cell to move aroundSlime- slime helps snails slide across areas.
14651,6,0,0,"Molecules stop certain substances from getting accross, but sometimes the substances can sneak in when another substance in going in."
14652,6,0,0,They are what makes everything happen in our body.
14653,6,0,0,The three movements are anaophase telophase and peolphase.
14654,6,0,0,OsmosisMitosisMeosis
14655,6,0,0,-to keep there cell in the same shape.-to find food.-to keep diffrent bacteria out of people system.
14656,6,1,1,Diffusion is used which is the movement of particles across a semi permiable  membrane from a high to low concentration. Osmosis is also used which is the movment of particles from hypotonic and hypertonic solutions.
14657,6,0,0,The cell membrane protects the cell from anything that the cell would not like inside of it. the cell wall has the same function as the cell membrane the just do not appear on the same type of cell. A third examp-le could me the
14660,6,0,0,reproduction
14661,6,0,0,RNAMRNADNA
14662,6,0,0,"The three processes used by the cell are the making of proteins,the packing process,and the moving of the proteins out."
14663,6,2,2,Osmosis is movement of water across a selectively permiable membrane.Diffusion requires none of the cells energy to move substances through the cells membrane.Active transport requires the cells energy to move substances through the cell's membrane by using things such as protein channels.
14664,6,1,1,Passive - Goes in and out the cell without using energy
14665,6,1,0,The cell has a permeated membrane that allows certain things in and keeps certain things out. This also allows the cell to get rid of waste.
14666,6,0,0,"Cells move protien to every part of your body. There are millions of cells in your body, working to fight iff infection.Cells help keep you healthy."
14667,6,0,0,The nucleus sends out a message to the rest of the cell and the cell moves?
14668,6,0,0,"The Flagellum is used to help the cell move around, and move it can move other organisms."
14669,6,0,0,1. It moves by the way the chromatids attach to the substances.2. It also moves by the nucleus drawing it closer to it.3. It also moves by the ribosomes that help the chromatids move it.
14671,6,0,0,"high to low,"
14672,6,1,1,Cells use various types of processes to move substances across the cell membrane.  Osmosis is the process in which water is transfered between cells of diffrent types.  Cell membrane also detects which kind of materials allow to enter the cells and it will only allow it pass if it has a certain protein coating.
14673,6,2,2,"One way of moving substances across the cell membrane is through Active Transport. Active Trasport uses energy to force substances out of the membrane. Passive Transport also moves substances out of the membrane, but it does not require energy. Diffusion is another way of transporting substances."
14675,6,0,0,Process one- nuclear envelope and pores allow things to travel in and out of the nucleus. Process two- Cell membrane protects the cell and also decides what can go in and out of the cell.Process three- osmosis
14676,6,0,0,identitfy they have to idetitfy the bad guy firstdestroy they have to destroy the bad guy so it doesnt harm youremember they have to remember the bad guys so they wont harm you anymore
14677,6,0,0,Three processes the cell does is hypertension and hypotension.
14678,6,0,0,energy
14680,6,3,3,"Cells use processes to move substances across the cell membrane. Three ways to do this are active, passive, and diffusion. Active transport requires energy, this may use transport protiens. Passive transport does not require energy, the molecules just pass through the membrane. And diffusion is the the net movement of particles from an area of high concentration to an area of low concentration."
14681,6,0,0,1.) homeostasis-it controls the temperature of the cell to help it survive2.)
14682,6,0,0,In the cell membrane there is a barrier that protects anything from coming in the cell or out of the cell.
14683,6,0,0,decomposing
14684,6,0,0,They pass through the golgi apparatus
14685,6,1,1,1. Selective Permiability - The cell lets in certain substances through the cell membrane.
14686,6,0,0,Diffusion- A substance small enough to just float across membraneIon channel- Ions travel through a specialized tube like structure in the membrane.Sodium Potassium Pump- Exchanges sodium and potassium to keep a set ammount inside the cell at all times.
14687,6,0,0,"Metaphase, anaphase and telophase? i have no idea to be honest."
14688,6,0,0,"crawl,slide.pull selves with phlagellum"
14690,6,0,0,"The chromosomes help move things acroos the cell, the chemicals, and the substanes in the cell help move"
14691,6,0,0,One is the ability to reproduce so quickly.     Two the rate at which and finaly they are very hard to extinct.
14692,6,1,1,Osmosis is used by cells to control the movement of water across their cell membrane.Diffusion is used by the cells to keep the same throughout their membranes.Homeostasis occurs so that cells keep the same throughout their membranes.
14693,6,0,0,The cell uses different types of proteins such as transport protein to decide what comes in or out. They cell can uses moving organelles such as a flagella to move to keep things from entering.  It has a double phosolipid bilayer to keep items from just coming in.
14694,6,0,0,THERE ANTIBODIES AND THERE ATOMS ALL WORK TOGETHER TO HELP THE CELL MOVE ALSO THE NEUCLIOUS FLOWS AROUND WICH GIVE THE CELL MOTION.
14695,6,0,0,The cell preforms tRNA and mRNA across the cell membrance.
14696,6,0,0,They us the gelaton type substance to capture it.They use photosynthesis for energy.They control the movement so that no energy is wasted.
14697,6,0,0,1. cells come from prexisting cells2. cells reproduce and make fertile offspring3. idk
14699,6,0,0,"respiration, enzymes, and ATP"
14701,6,0,0,The process that is used to move substances from one side of the cell membrane to the other is diffusion.  Diffusion is the movement of solid substances across the cell membrane.  Another one is called osmosis and that is when liquid substances are moved acorss the membrane from higher concentration to lower concentration areas.
14703,6,0,0,First it enters from the contractile vacoule and moves across the cell through the cytoplasm.  It enters out of the cytoplasm into the endoplasmic reticulum to remove waste.
14704,6,1,1,"diffusion[ where materials move on water across the membrane], selective permeability[where certain things can leave or enter the cell], and"
14706,6,0,0,The first processe is RNA
14707,6,0,0,they can use trna. they can send out blood cells to slow it down they can also send out white blood cells.
14708,6,0,0,The cell chooses what can move across the cell membrane by the chemical or by the size of the substance.
14709,6,0,0,They move from one structure in the organism to another.
14710,6,3,3,Active Transport-This is the transport of something when energy is neededPassive Transport-This is the transport of something without using energyDiffusion-This is the natural movement of a higher concntration to a lower concentration.
14711,6,0,0,mitochdiran- store foodMembrane- help against bad stuff
14712,6,0,0,I think it is the cell is all was wroking not a stop to caught a air for call  wall is a stonger like a brick of a  orginazisms and he last of the is never it all was movement one place to other.
14714,6,0,0,Fertilization.Mutualism.Reproduction.
14715,6,0,0,by controling the receptor proteinsmaking jelly preservesworshipping satan
14716,6,0,0,"There is transition, translation, and transcription."
14717,6,0,0,"The nucleaus will let in sugar if it needs it, it will produce lysosomes if it absorbs unwatned materiel, it will export protiens to the body if the body needs it."
14718,6,0,0,"Three types of controlled movement of substances across the cell membrane include: passive transport, active transport, and diffusion. Passive transport is when they go with the gradient. Active transport is when they go against the gradient. Diffusion is the moving of water molecules throughout the cell."
