Id,EssaySet,Score1,Score2,EssayText
8363,4,0,0,"invasive  is very significant to the rest of the article because it describes reptiles as how people see them. Many people don't even like to see them in nature because they think they're very dangerous. Even people who own reptiles as pets have a chip inserted in them if they ever escape their home, not for the pets safety, but for the safety of others."
8364,4,1,1,"An invasive species is one that can threat or make damage on a native species. What the article is trying to say is that, snakes should be introduced into the wild. For example a python swallowed a native alligater. Invasive species are also huge threats to biodiversity."
8367,4,1,2,"When the article mentions invasive, it means a species is dominating the ecosystem it inhabits. Since pythons are generalists predators, they can take down almost any species within its ecosystem, allowing them to thrive and take over the whole ecosystem."
8368,4,1,1,The significance of the word ''invasive'' that snake coming from every where and coming to the United States all that keep spreading.
8369,4,1,1,"Invasive means when something encroches another living for instance, the pythons eating the endangered species or even trying to eat a alligator. Pythons are becoming invasive by going into new territories. The author is trying to stop the pythons from being invasive."
8370,4,1,1,"The significance of the word ""invasive"" to the rest of the article tells the reader how harmful these species are to biodiversity. These snakes are already harming endangered species and are not only a harm to other animals but to humans as well."
8373,4,1,1,The significance to the word invasive is to fully invade and take over. I came up with this conclusion because in the article it talked about how the python's population was getting bigger and how they started to be seen in multiple locations. They were starting to grow as a whole.
8374,4,1,1,Invasive species may be unwanted reptiles. Many people feel they aren't wanted while others feel that term is unfair. And they're just passing judgement.
8376,4,2,2,"In the article the word ""invasive"" signifies was against the introduction of reptiles. In the article, mos inner, the co-owner of Glades Herp Farms says that the term ""invasive species is unfair, as the new species of reptiles are being ""introduced."" The word ""invasive"" also signifies the fear of the biologist as they believe that foreign reptiles shouldn't be brought over as pets to the United States as the reptiles could threaten biodiversity: what are reptiles in the article."
8377,4,0,0,I think invasive means indangered.
8378,4,0,0,"The significance of the word invasive to this article is that it talks about if you put the pythons with animals uncommon to it, then they are going to end up fighting."
8379,4,2,2,"The word ""invasive"" is significant to the article because the government believes that the reptiles are an invasive species, and thus pose a threat, however, MacInnes that the term is unfair. he says they are ""introduced"" and are less of a threat than the government thinks. Biologists say that these invasive (or ""introduced"") species are major threats to biodiversity ans cause complications. The article implies that we should be more careful to avoid introducing invasive species, especially in Florida."
8380,4,0,0,I think that the word invasive is significant to the story because that the reptile are booming in size anma America.
8381,4,0,0,"The word ""Invasive"" signifies the fact that some people they find creatures in the world to be pets while others find them to be dangerous species. In the story it explains that reptiles such as pythons, lizards and anacondas are being thought. Some people find these animals to be dangerous."
8382,4,1,1,"The term invasive classsifys an animal as wild and dangerous even deadly. The author of this article takes that offensively, saying they are introduced. The animals aren't bringing themselves into peoples homes, th people want them there."
8384,4,0,0,"The significance of the word invasive is to scare people by passing judgement. In paragraph 7 it even says that the term ""invasive species"" is unfair."
8385,4,1,0,Invasive is important because it tells us that these animals people are keeping as pets are dangerous and a risk to have as pets in the U.S where they are not from.
8386,4,0,0,"Invasive means horlrible, destructivale no control."
8388,4,1,1,"The word ""invasive"" in this article seems to mean, a species that is generally migrating to places it is normally not found. It is invasive because it is being found in many homes. Biologists say that "" Life on earth has always moved around, but never so fast."
8390,4,1,0,"""Invasive"" is a word for animals who are not native to this country, state or city. Biologists say that invasive species are a threat, invasive species may lizzards, all types of snakes and scorpion."
8391,4,1,1,"The significance of the word ""invasive"" means that animals at the fate now expecially snakes and reptialys are invadeing residental areas and in some spots causeing probleams to humans and othe animal species."
8394,4,1,1,The would envasive means a person breaking in on someone or something. Just like the snakes were almost being located everywhere. A rapid growth and in parts where they weren't even seened before.
8397,4,0,0,"The significance of the word Invasive is implying that reptiles & pets is starting to take over. In the article it says that ""invasive"" is passing judgements and that reptiles are only being ""involved."""
8398,4,2,2,"The significance of the word ""invasive"" is, the article is saying that the large scales that are adapting to the environment where they are not welcome. They are invading southern territory and knocking out endangered species, such as the key largo wood rat. The snakes are unwelcome unless kept in captivity."
8399,4,0,0,"The word invasive is important to this article because is is said that a lot of species are invasive, which people think is unfair judgement."
8400,4,0,0,"The word invasive applys to the article because, throughout the article snakes are to be  thought of as wild animals not family pets. Therefore invasive applys because they are being sucked all around the world as harmful animals."
8401,4,1,1,"The word invasive is significant because its like removing a natural barrier. Not all animals were meant to go everywhere. Invasive species are a major threat to biodiversity. Sometimes, animals are meant to be kept in their environment, and not in others."
8402,4,1,0,"The word "" Invasive"" is significant to this article because it is the way people classify reptiles. In the article, he states that the U. S. fish and wildlife service is blocking him from importing some reptiles. The word "" invasive"" is used to describe these types of reptiles passing unfair judgement to them."
8403,4,2,2,"In the article, invasive means something new and different taking over. Pythons are an example of invasive species. In the article it said pythons in the Everglade National Park was endangering the already endangered species living their, for example, the Key Largo wood rat."
8404,4,1,0,"In this article, the word invasive means haw and somawhat dangerous because in the article it says, ""Even the term 'invasive species' is unfair, they're introduced, and that shows that the government does not think that 'invasive' species should be allowed over into the states regardless the unknown."
8405,4,0,0,The word invasive means dangerous.
8406,4,0,1,A species that will only stay at one climate and could almost try to eat anything.
8407,4,1,2,"The word invasive is significant in the rest of the article because it explains why animals like pythons and other reptiles are causing problems. An invasive species is an animal who is not native to an area so they are ""major threats to biodiversity"" according to some biologists. The word invasive explains why there is a debate between scientists and people like RobRow MacInnes."
8408,4,0,0,"The significance of invasive to this article refers to the pythons. For example it says how the Burmese python is an invasive species, and the breed just keeps getting larger."
8409,4,1,1,The significance of the word ''invasive'' in the article is how the pythons are taking over the Everglades and eating the animals that are native from there.
8410,4,1,0,The significance of the word invasive to the article is the snakes are growing more and more use to the different ways of different places so there invading places.
8411,4,2,2,"Invasive is used in this article as a negative term for foreign animals who invade places they aren't native to. However, the question is raised on whether or not these animals really are causing harm to their new home, and whether or not they are invasive. This article is basically, a discussion of whether or not these foreign animals are causing harm, and whether or not they're ""invasive."""
8412,4,1,1,"Invasive is signified to the article because all these reptiles moving to different places, like the python are considered invasive. But Mcinnes thinks calling them invasive is unfair. It's more of an introduction"
8415,4,1,1,"The word ""invasive"" is significant to the rest of the article because these species like pythons were introduced to these areas, they didn't come and take over our land on purpose. I think that ""invasive"" is passing judgement."
8416,4,1,1,"'Invasive' doesn't make sense in this article b/c the snakes didn't just invade the U.S Humans brought them here. RobRoy  MacInnes says ""... the term invasive species is unfair , they're introduced. I think that 'invasive ' is passing judgement """
8417,4,1,1,"The significance of the word ""invasive"" to the rest of the article is that their are some species such as pythons that go into a place and just destroy things so they become the only surviving animal there. Some animals are introduced into different parts of the world, like humans and they can survive absolutely anywhere. And then there are some animals that can only survive in some parts of the world, like pandas. Pandas would not survive anywhere, but it's natural habitat because it would starve to death, and would almost be wild of."
8418,4,1,1,"Use of the word ''invasive'' in the article is contradicted many times. MacInnes says that they aren't invasive, they're ''introduced species.'' He thinks that having them introduced to the Everglades, has a good impact on them."
8419,4,0,0,"The word invasive means a type of species. Like snakes, alligators and lizards are all from the reptile species. Invasive means there is very little of reptiles and they are close to extinct."
8421,4,2,1,The word invasive is significant because that is the point of argument. Skip Snow does think they are invasive because they didn't just come to the Everglades. These animals are wiping out endangered species. MacInnes says it is an introduction because it allows more of biodiversity.
8423,4,0,0,"The word invasive is important to the article because the article talks about how ""That the government overestimates the threat posed by invasive reptiles."
8424,4,0,0,Invasive is a very si gnificant word in this article. The article is talking about harmful animals and  also how some people consider some animals to be pets and others to be invasive.
8425,4,0,0,Invasive means something that's  not stay able enough to be around society and around other dirred things.
8426,4,1,1,"The term invasive in this article is used to describe the type of animals such as pythons & many types of lizards that will make a home out of anything or anywhere they choose. For example according to the article, Biologists say that there species are growing at significant numbers, more than they have ever been."
8427,4,0,0,"''Invasive'' is an important word in the article, because it gives it their own grass or lets you know how dangerous they (invasive) are."
8429,4,1,1,The word invasive is significant in the story because they are discussing taking the reptiles from Madagascar and Fiji and disrupting their natural habitat and invading their land. It is the conflict in the story whether taking them is truly invasive though.
8432,4,0,0,"The significance of the word invasive to this article is that many animals have many different habitats and traits. Each and every animal is capable of different changes. Some animals like pythons, can adapt to many changes at once. But come cant like the panda bear. This article concludes with us understanding the changes and effects on the world, our evirement and even the people in many different societys."
8433,4,1,2,"The word ""invasive"" has greater significance on the article. ""Invasive"" means that animals are getting introduced into areas they are not naturally found in. Paragraph 9 states ""invasive species unchecked by natural predators, are major threats to biodiversity"". This shows the significance of ""invasive"" in the article."
8435,4,1,0,"Invasive is to to be wide spread and escape in a mass area. For example, in the teat pythons escaped because of the hurricane in 1992 and the following years they have been seen in many other different locations."
8436,4,0,0,"The significance of ""invasive"" is to kinda tell you about how uncontrol able the speices is."
8437,4,0,0,"The word invasive is important because when your trying to prove a point, you want the reader to know something."
8438,4,0,0,"The word invasive, also meaning harmful, is significant to the article because animals such as pythons will always be dangerous. Therefore, there may be someone that wants a python as their pet but that does not take away also the fact that pythons are still dangerous."
8439,4,1,0,"The word invasive is unfare because it describes the type of species. Multiple time in the article the phrase ''invasive species'' is used. Also, Mac Innes doesn't agree with this term because he feels as if it is unfair. ''They're introduced. I, think that 'invasive' is passing judgement.''"
8442,4,1,1,"The significance of the word ""Invasive"" is to tell the reader about foreign animals that are brought to the U.S from around the world. ""...the government overestimates the threat posed by invasive reptiles. (paragraph 6) is used to make readers assume that the environment is threatened by animals that are clearly not native to the U.S."
8443,4,1,0,"I n the article they use the term ""invasive"" , meaning a dangerous specie. Also, saying that they are a threat to the ones they prey on or more aware there doin."
8444,4,1,1,"The significance of the word ""invasive"" to the article is that it shows what these reptiles are doing by coming to America. They are coming and invading areas like the Everglades and Cape coral by breeding and raising their population. Additionally ""invasive"" shows an opinion of the snakes because they could be known to be introduced instead of invaded."
8445,4,0,1,"The significance of the word ""invasive"" means that its different, unique in the way it is. In the article it states""even the term"" invasive species is unfair, he said, ""they're introduced. 'I think that 'invasive' is passing judgement"". They're many animals that can be invasive species."
8446,4,1,1,"The invasive species, is called like this unchecked by natural predators, are major threats to biodiversity."
8448,4,0,0,"The way the word ""invasive"" is used in the article is to show that having reptiles as pets in bad. The others says that these creatures are being brought in as pets and that if it continues, that they will practically be invading humans."
8449,4,0,1,"The word invasive is used to describe how humans see reptiles as these new scaly creatures being brought into a country not used to them.You'd leave them alone or die of fright(Achenbach). Many people are afraid of these reptiles when they shouldn't be. The term invasive is unfair he said, ""they're introduced""(Achenbach). When you hear invasive, you think dangerous but writer roel Achenbach claims they are not and the name doesn't fit. They are just new."
8450,4,0,0,"The word ""invasive"" is important to the rest of the article. Because not all animals are harmful, or dangerous like judge. Such as the ""invases"" Fiji Island iguana, or the radiated tortois from Madagascar. As talk about in the article ""one man's pet, another invasive specie"" by Joel A."
8451,4,1,1,"The significance of the word ""invasive "" is that it means an animal is purposefully trespassing or ""invading"" another creature territory where the word ""introduced"" is significant because it means that an animal was bought or taken to another creature territory by a third party, whether it be a human or another animal. ""Even the term invasive species is unfair he (Mr Inner said  'They're introduced' I think that ""invasive is a passing judgement of the pythons he (Mc Inners) said,to me it's a wonderful introduction I think it's best thing to happen to the everglades in the last 200 years."
8452,4,1,1,"Invasive is being used to say how unsafe some reptiles are to have, as pets. It's a warning for people, not to bring them into their homes. ''Biologists, however say that invasive species, unchecked by natural predators, are major threats to biodiversity,'' (p.9). These reptiles being in the wild, not around people."
8453,4,0,1,"The significance of the word ""invasive"" of this article is that by being dangerous reptiles like pythons, and Nile monitor lizards as pets can cause a danger to lead this particular animals artist. Also that it is causing more of the python species to be more in local areas, instead of their natural habitat. So by the author using that word ""invasive"" he or she wanted the reader to get the importance of having the reptiles as pets."
8454,4,1,1,"The word invasive deals with the concept that these ""introduced"" species can cause significant damage to ecosystems by affecting the natural order. For example dealing with reptiles, the article goes on to describe how pythons threaten many endangered species is areas like the everglades when they are introduced. The article points out the problems with introducing what it really sees as harmful, ""invasive"" species."
8455,4,0,0,The word invasive means in the article that people are judging pythons as a bad species because they would eat anything that get in their way of moving or when they are look for food to eat.
8456,4,0,0,"The word ""invasive"" is significant word to the rest of the article because the author is talking about invasive animals, such as the python."
8458,4,0,0,Invasive is like the same animals but different body parts.
8459,4,0,0,"The significance of the word invasive in this article is it describes how people of the U.S are categorizing reptiles. It puts it in a not open area to others, for example, MacInnes says "" I think that invasive is a passing judgement."""
8460,4,1,1,"Throughout the article; ""invasive"" has an impact on the reader's perception of the situation while invasive makes the reptiles seen threatening, MacInnes says ""they're 'introduced'. I think that 'invasive' is passing judgement.'' This shows that while the article implies a meaning, it doesn't hold time for other people throughout the article."
8462,4,0,0,For think they are saying it like other species are being looked at.
8464,4,1,1,"In the article ""One Man's Pet, Another's Invasive species"", they use invasive to explaine how some animals are a threat to biodiversity. MacInnes, stated that he thinks people judge the species forlex, pythons. MacInnes thinks pythons are a wonderful introduction, while others dissagree."
8465,4,1,1,The word invasive is illistrated in the article by making pythons seem that they would be invading new lands. If they were moved from their native location. This is shown in paragraph 6 stating that animals from Fiji and Madagascar should not be in the US.
8466,4,1,1,"The word invasive means to be introduced into something like reptiles are invasive, when they escape homes and adapt to the outside world. This can affect the entire ecosystem. Like the endangered wood rat, which is being played on by snakes in Florida. That have radomly showed up ever a few years."
8467,4,0,1,"The significance of the word invasive means more dangerous. In the article I quote ""Even the term invasive species is unfair, he said"". ""They're introduced. I think that invasive is passing judgement"". I believe yes pythons are dangerous but maybe he is right it is passing judgement before you see if they are invasive species."
8469,4,1,2,"Invasive is important because it shows the bias against the new species, "" Even the term 'invasive species' is unfair, they're introduced; I think that 'invasive' is passing judgement"". This is important because the article talks about how invasive species were invading other new ecosystems and, are a major threats to biodiversity"", which shows how invasive is representing a bias towards the generalist species because of that harm they do."
8470,4,2,1,The significance of the word invasive in this article means that pythons and other adaptible creatures are spreading rapidly into other areas. And without being checked or  controlled the species could over popullate and unbalance the surrounding ecosystem.
8471,4,0,1,"The word ""invasive"" is a significance to the rest of the story because the article explains how snakes and reptiles are growing in America. The word ""invasive"" is passing judgement though."""
8472,4,1,0,"The word ""invasive"" is a word to describe something that is invading. In this article the pythons are an invasive species and are invading the everglades."
8474,4,1,1,"The word ""invasive"" is significant to the article because some say it is an unfair term to use, when describing the reptiles. MacInnes thinks ""that 'invasive is passing judgement"" (Achenbach 4) and they should be called 'introduced' calling them invasive takes negative look on them and 'introduced' is a more positive, open mindset."
8475,4,1,1,"The article states ""invasive species"" is unfair, they are ""introduced."" The pythons appeared in the Everglades are rather than it tory invasive, it's a good thing, best thing to python in the Everglades in the last 700 years."" (Page 4 paragraph 8)"
8476,4,0,0,"The significance of the word Invasive is away significant because saying that A species is invasive is an under statement to the amere and scientists. Basically, I think they are trying to say they are more dangerous than they seem."
8478,4,1,0,Invasive is important word because that is what the artical circles around was the python invasive or was it pertosly inter dosed.
8479,4,2,2,"Invasive refers to a species that has begun to live and reproduce in an area other than to their natural ecosystem. In the artical, pythons areInvading the American South. They begins as pets but somehows escape into the wild. there, the pythons reproduce and their population i.e harming five endangered species in tile area. Robroy Mac Innes believes the pythonInvasion is "" The best thing to traped in the Everglades in the last 200 years "", but obviously theInvasion to harming the local wildlife'"
8480,4,0,0,The significance of the word invasive is when animals that are a big threat to us reproduce fast and it alarms us of being awarid of this dangerous species.
8481,4,1,1,"The word ""invasive"" is significant to the article because the author argues that reptile that kill other animals are misunderstood rather than invasive. Invasive means dangerous and the government classifies pythons to be invasive, while the author says they are not."
8483,4,0,0,"The way the article portrais invasive is bad. They think that new special is a bad thing but as the article says, "" it's not fair"", its passing judgment""."
8485,4,0,0,This is supposed to be an article with no judgemental word. It's like certain animals are invasive and big threats while others aren't. That's passing judgement.
8486,4,1,0,"The word ""invasive"" is significant to the rest of the article because it talks about the animals ""invading"" their environment. Its not invading its introduced, the animal is just seeing what its like."
8487,4,1,1,"Invasive is a very significant word in this article. It's a significant word because it describes the problem adressed in this article, that complications could follow as animals move to more and more habitats. For example the article adresses pythons as an ""invasive species"" because they are moving to new and different habitats."
8489,4,1,1,"Invasive is used throughout the article to show that reptiles can be shown as a threat people think that the term ""invasive"" for a specias is not right at that it is a ""passing judgement"" yet people such as biologst say that invasive species are threats to biodiversity."
8491,4,1,1,"I think the significance of the word invasive is animals that always move around to places there not supost to. Biologists say that invasive species, unchecked by natural predators, are major threats to biodiversity. I think if invasive species are dangerous they should not be around people."
8492,4,0,0,Invasive in this article means the opposite of introducing. To some inasive meant passing judgement.
8493,4,1,1,"The word invasive is like saying that most of the species this dude catches are very harmful and deadly to human kind and maybe other animals too. In paragraph 5, it states ""But biologists see the hade in nonnactive creatures as a factor in the asing number of invasive species..."""
8495,4,1,1,"The significance of the word ""invasive"" is to show that reptiles from out of the country, such as a crocidile, monitor lizard, and many pythons, are dangerous to us and are major threats to biodiversity. The article wants to tell reader that buying these wild animals is not good and is as if this in the article, invading many people's homes."
8496,4,1,1,"To me invasive means to invade or spread to other parts of the world just like the reptiles do, the have migrated from south america all the way to southern parts of the US."
8497,4,1,1,"An invasive species is a species that is brought or moved to a place that they are not native to. This can cause harm to the food chain and to the habitat. The term invasive is significant because it explains what the issue is. If you didn't know what it meant, the article would make less sende."
8498,4,0,0,The word invasive is significane to the article because macinnes dosnt think that there invasive and the government is just passing judgement on the reptiles.
8499,4,1,1,Invasive is like another word for invading. In the article it says that Pythos are invasive animals. It's almost like pythons are invading a new area they have to re-adapt and proliferate somewhere different or new.
8500,4,1,1,"The significance of the word ""invasive"" to the rest of the article is that it's about reptiles (mainly snakes) are coming and spreading all over the world and it could harm the ecosystem. In the article it said that invasive species, unchecked by natural predators, are major threats to biodiversity."
8502,4,1,1,"The word ""invasive"" is used to describe species that invade our habitats"",...invasive species...are major threats to biodiversity"". When they invade they throw off food chain and the natural order. ""...a python swallowed an alligator""."
8503,4,1,1,Invasive means banging or interrupting something that lives normally. In the article pythons are including different species homes and killing native animals which are almost extinct. The invasion is taking place because somehow pythons got loose from one area and traveled to another.
8504,4,0,0,"According to the article the word invasive is like saying dangerous They are calling animals such as pythons, crocodiles, scorpions invasive and they are dangerous animals to have in other word invasive fits the desribtion of these animal."
8505,4,2,2,"The word ""invasive"" means to intrude and perhaps disrupt. The article contrasts between two opinions on calling species like foreign snakes ""invasive."" MacInnes believes that it is unfair to call these species invasive because they are ""introduced"" in a balanced way into the environment. Others believe those species are truly invasive because they are disrupting the biodiversity of the environment. Thus, opinions on ""invasive"" species vary."
8508,4,1,0,"The world ""invasive"" describes that something is invading & causing harm. The article is trying to disprove that reptiles are invasive."
8509,4,0,0,"The significance of the word ""invasive"" is passing judgement. In paragraph # 7, They explaine about ""invasive species"" is unfair. It's almost like people are saying they just don't care."
8510,4,0,0,"The significance of the word ""invasive"" to the article means its ment to give you a clear understanding on how animals live. To show you that some animals need help and cant be thrown in the wild."
8511,4,2,2,"The significance of the word ""invasive"" to the rest of the article is that species are taking over habitats that are not there own and changing the food chain. ""Biologists, however say that invasive species, unchecked by natural predator, and major threat to biodiversity"" (4) The significance of the word ""invasive"" is to show the reader how that nonnative animals could make natives animals become extinct."
8513,4,1,1,"The article talks about certain species that are not native to an area being introduced to it by humans, and because they have no natural predators there, the throw the food chain into confusion."
8514,4,0,1,"The word invasive is significant to this article because it causes readers to think that pythons and other reptiles are ""invading"" where they shouldn't. A reptile seller Rob Roy MacInnes even said ""the term ""invasive species is unfair."" This shows that even proffessionals are mis guided by the term ""invasive."""
8515,4,0,0,"The significance of the word ""invasive"" in this article would be that reptiles are not really known about. But this article says that ""They're Introduced"" meaning that saying there invasive would not be true because alot of people have knowledge about reptiles."
8517,4,0,1,"The significance to the word ""invasive"" to the rest of the article is its shows how much the people don't like the idea. According to Rob Roy MacInnes, ""The tern ""invasive species"" is unfair."" In other words it's kind of a form of disrespect in a way."
8518,4,0,0,"The significance of the word ""invasive"" to the article is that snakes are invasive to skip snow. Invasive is how they describe the snake species to be. The little is ""one man's pet, Anothers Invasive species."" So it shows how important snakes air to Skip Snow."
8519,4,0,0,The significance of the word ''invasive'' is meaning passing judgement.
8521,4,1,1,"The word ""invasive"" significance to the article means when unchecked by natural predator are major threats to biodiversity."
8522,4,0,0,The signifigence of the word invasive is that people are calling it an inasive species.
8525,4,1,1,The significance of the word invasive in this article is that the author is trying to say that pythons are bread over here and were introduced to the area and they adapted to the area.
8526,4,2,2,"The word ""invasive"" can be used to describe a species that is not native to a land, therefore invading it. The author explains how invasive species ""are major threat to biodiversity"". Nonative animals invade a land and sort of offset the balance of nuture in that area. This is significant to the entire article because the author is making the reader aware that invasive species are harmful."
8527,4,0,0,"The significance of the word ""invasive"" to the rest of the article is important, as many people believe the python is an invasive species to the U.S."
8528,4,1,0,"The significance of the word invasive is, something that is taking over or may be invading. The think the reptiles are trying to take over."
8529,4,1,1,"Invasive is significant to the article because it means dangerous is a sense. The pythons throughout the article are explained as something harmful. An example of this is how it's able to swallow a rat. Although some believe that it's okay and harmless, invasive species means something not seen everyday and harmful."
8530,4,1,1,"The significance of the word invasion is important because biologist say that invasion are speices, unchecked by natural predators which are major threats to biodiversity also it is a passing judgement."
8531,4,1,1,The word invasive from the article would mean that an animals homeland or habitat is getting invaded. The pythons and other animals are going where they aren't supposed to be which is killing other species of animals.
8532,4,1,1,"The word invasive is significant to the article because it describes pythons and other reptiles so well. Invasive means that they can take over or invade, a region rely easily because they are generalists."
8534,4,1,1,"The significance of the ""invasive"" to the rest of the article is that its unfair to call reptiles invasive. ""Invasive"" passes judgment, they were introduced. Some people think its good that these invasive animals were introduced and some think it's bad."
8535,4,0,0,The animals are brought in and have to feid for themselves. Some do it very well.
8536,4,1,0,The word invasive is significance to the rest of the article because the article is pointing out affets of having different species go to other countries & climates.
8538,4,0,1,"The word ''invasive'' means ''unfair passing judgement'' like something had happen something ugly thing like invasive species. Such as the hurmes python which is breeding up a storm in the Everglades and the nice monitor lizard, a toothy carnivore that can reach seven feet in length and has found a happy home along the canals of cape coral."
8539,4,2,1,"""Invasive"" is a significant word to the rest of the article because it is suggesting they are unwelcome in the Everglades. MacInnes says however that it is a wonderful introduction and beneficial to the Everglades which shapes the article because it went on to discuss other animals ending up in other habitats and how it's affected, itself and the environment."
8540,4,1,1,"''Invasive'' is a significant word in the article because they are calling the reptiles invaders to areas where they weren't found before. Areas like the Everglades didn't have pythons before, but they have the pythons now and they are adapting the ecosystem."
8541,4,1,1,The word invasive is important because it is used to describe how foreign animals are beginning to become native animals. The are invading our country and killing some of the natural creatures that live here.
8543,4,1,1,"The word invasive is discussed in the article. The government over estimates the threat posed by these invasive creatures like reptiles. Also, the term is discussed to be unfair. The article argues that they are ""introduced"", so we bought them here, and 'invasive' would be ""passing judgement"" as said in the article."
8544,4,1,1,The significance of the word invasive to the article would be how fast animals are populating. In the article is talking about how much snakes the country and if it's dangerous for the rates of snakes group.
8545,4,0,0,"Invasive is another word for ignored, ignoring the extreme danger. The use of the word invasive is describing animals mentioned in the story such as, crocodiles, scorpions, rattlesnakes and cobras. Species that can cause serious harm to human and other species and are being ignored."
8547,4,0,1,"The significance of the word ""invasive"" to the rest of the article is that the whole article is telling you how the python isn't ""invasive"". The article says the python is not invasive it is just being introduced to the United States."
8548,4,1,1,"The word ""invasive"" is used in ""invasive species""  in the article. An invasive species, like the Burmese python or the Nile monitor lizard, are species that have been moved to a different habitat and have ""invade"" the new environment. These speies are ""invasive"", and the question of whether or not they are a good thing is questioned throughout this article. ""Invasive"" is a significant term in regards to the whole article."
8549,4,0,0,The significance of the word invasive in the articles mean danergous.
8551,4,1,1,"After reading this article the significance of the word ""invasive"" means something like a ""pest"", ""trouble"". ""unwanted"", say this because pg 9... Biologist, however , say that invasive species unchecked by natural predators, are many threats in biodiversity."
8552,4,2,2,The word invasive is particularly important to the article because it describes foreign reptiles in America. Many reptiles such as snakes and lizards have invaded America. They are killing off natural animals such as the key largo wood rat. These foreign predators are taking root because of humans and there condessness. America is being invaded and steps in stop it need to be taken.
8553,4,1,1,"I think that invasive means they are unchecked and unknown to native population .The text states ""The term  invasive species species is unfair they're ""introduced"" (Achunbach).Based on the texturel support I can infer that invasive is a word to describe something that's not native but rather newly presented."
8554,4,0,0,"I think that ""invasive"" means some species because it says that the invasive species undergo a lag before prolicewalings."
8556,4,0,0,The significance of the word invasive is dangerous species. In this story people are trying to say where invasive species will be held and how they are harmful. Some people say invasive species are not harmful.
8557,4,0,0,The word invasive is significant because it is a passing judgement. It makes it seems like the species are introduced as it says in the article. Which is unfair and shouldn't be tolerated.
8558,4,1,1,Invasive means that different animals are starting to spread to different places and adapt to their surroundings for example the article states that a snake tried to eat an aligator to survive.
8559,4,1,1,The word 'Invasive' is significant because it relates to what they were saying in the article about pythons spreading. For example in the article it says that pythons have been seem in multiple pieces. This shows that they are invasive.
8560,4,0,1,"Invasive is vary important word for this article. I think invasive mean dangerous or endangered. ""...Placing number of invasive species. Such as the Burmese python"" (5). When I think of a snake or python I think harmful and dangerous. As you can see, this is why invasive is significant in this article knowing it takes about multiple dangerous animals."
8561,4,1,2,Invasive is an animal that is not native to a area but adapts to the differences and continues to live and postulate there. Cobras and other reptiles are an example of an invasive species because they have a wide range of apetite an can survive different conditions. Invasive species are often a problem and hurt the native wildlife.
8564,4,1,2,"The word invasive is used to describe many of the species referenced in the article, but mainly pythons. Reptile sellers disagree with the idea the pythons and other reptiles are invading habitats. They're not meant to be in wildlife specialist however, are labeling these species very inasive for they do not belong in places like the Everglade for a reason."
8565,4,1,1,"Invasive is important to the article because these exotic animals are not indigenous to the U.S and in the process of adapting to a new environment, they are putting native endangered species in even more harm. Such species invade the key large wood rat."
8567,4,1,1,"The word ""invasive"" means that it is not native to the area. This also means the animals has no natural predators in the new area and is eating the local wildlife."
8568,4,0,0,"The significance of the word ""invasive"" to the rest of the article is that it explains what type of animal the author is talking about. The article is mainly about the ""invasive"" species of the Burmese python. Also, the word ""invasive"" is a word in the title of the article."
8569,4,0,0,Invasive is used in the article as a word that means exotic or rare. They use this word to describe differin animals. It is used to describe pythons iuguanis & tortoises. It is used as an example why they shouldn't keep importing exotic reptiles & used as an example of why that is not fair to say about them.
8570,4,0,0,The term invasive means invade as in desturb.
8571,4,0,0,The word invasive is significant to the rest of the article because it's the only word that can describe the paragraph perfectly.
8572,4,1,0,The significance of the word invasive is how they say the pythons are an invasive species and they also argue that they were introduced and in call them an invasive species is unfair.
8573,4,2,2,"Invasive is a term used to describe a non native species introduced to an ecosystem, and thrives without any predatory harming natives. The word is significant because it describes the animals that escape their pet owners into the habitat, like the reptiles, especially pythons in this article. There invasive species don't chose to invade, but day which threatens habitats everywhere."
8574,4,1,1,"The word ""invasive"" is significant to the article because it is referring to the animals that have been imported to Florida. The article says that the Burmese python is starting to reproduce in the Everglades and the Nile monitor lizard has been found along the canals of Cape Carol."
8575,4,0,0,"I think it means bad, or really dangerous and something that should have never happened."
8577,4,2,2,"The significance of the word invasive is that these reptiles are called invasive. According to the article. Invasive species are nonnative species that are introduced to an environment and will eat  indigenous species. Because the another are proliferating and hunting native specie. Populations, they are invasive. Also, MacInnes thinks that invasive is an unfair term, and that the species are instead introduced rather than invading the new environment."
8579,4,1,1,"The word ""invasive"" in relation to this article, is trying to inform you that species such as pythons are not as harmful as the government thinks. However, that is one side of the arguement. On the over hand, biologists call these species invasive because they are major threats to biodiversity."
8580,4,2,1,"The significance of the word ""invasive"" is important because animals not eaten by their natural predator are dangerous treats  to biodiversity. According to the author , Biologists, however, say that invasive species, unchecked by natural predators, are major  threats to biodiversity. "" In other words, the word is important because the article explains the dangers of invasive animals."
8581,4,1,1,The word invasive refers to that the animal in not native and invading the environment for example the python in the everglades. Thats not their natural habitats. So they are not part of the food chain making them overpopulated.
8583,4,0,0,In this article invasive means that it was not seen that much. In this article the snakes are allover the news. However before 1992 snakes were almost never seen.That's how invasive helps out this article.
8585,4,0,0,The word invasive is significant to the article because the whole article is about invasive species of animals. For example the python is an invasive species in the U.S.
8586,4,1,1,"The significance of the ""invasive"" to the rest of the article is meaning large species, because in the article it says ""such as the Burmese python, which is breeding up a storm"" This is giving the reader an idea of how big of space the pythons are taking up now."
